Stage Name,stageCost,relDepth,stageClassification,avgDemand,stdDevDemand,stageTime,stdDev stageTime,stageTime_1,stageTime_%_1,stageTime_2,stageTime_%_2,stageTime_3,stageTime_%_3,stageTime_4,stageTime_%_4,stageTime_5,stageTime_%_5,stageTime_6,stageTime_%_6,xPosition,yPosition
Part_0238,$0.42 ,3,Part,,,10,2,,,,,,,,,,,,,176,7616
Part_0239,$0.40 ,3,Part,,,10,2,,,,,,,,,,,,,176,7648
Part_0240,$0.40 ,3,Part,,,10,2,,,,,,,,,,,,,176,7680
Part_0241,$0.46 ,3,Part,,,10,2,,,,,,,,,,,,,176,7712
Part_0242,$0.52 ,3,Part,,,10,2,,,,,,,,,,,,,176,7744
Part_0243,$3.67 ,3,Part,,,10,2,,,,,,,,,,,,,176,7776
Part_0244,$3.38 ,3,Part,,,10,2,,,,,,,,,,,,,176,7808
Part_0245,$3.22 ,3,Part,,,10,2,,,,,,,,,,,,,176,7840
Part_0246,$4.35 ,3,Part,,,10,2,,,,,,,,,,,,,176,7872
Part_0247,$3.58 ,3,Part,,,10,2,,,,,,,,,,,,,176,7904
Part_0248,$4.53 ,3,Part,,,10,2,,,,,,,,,,,,,176,7936
Part_0249,$3.68 ,3,Part,,,10,2,,,,,,,,,,,,,176,7968
Part_0250,$4.42 ,3,Part,,,10,2,,,,,,,,,,,,,176,8000
Part_0251,$3.84 ,3,Part,,,10,2,,,,,,,,,,,,,176,8032
Part_0252,$5.27 ,3,Part,,,10,2,,,,,,,,,,,,,176,8064
Part_0253,$4.23 ,3,Part,,,10,2,,,,,,,,,,,,,176,8096
Part_0254,$21.65 ,3,Part,,,10,2,,,,,,,,,,,,,176,8128
Part_0255,$24.78 ,3,Part,,,10,2,,,,,,,,,,,,,176,8160
Part_0256,$20.93 ,3,Part,,,10,2,,,,,,,,,,,,,176,8192
Part_0257,$13.45 ,3,Part,,,10,2,,,,,,,,,,,,,176,8224
Part_0258,$14.12 ,3,Part,,,10,2,,,,,,,,,,,,,176,8256
Part_0259,$1.87 ,3,Part,,,10,2,,,,,,,,,,,,,176,8288
Part_0260,$13.48 ,3,Part,,,10,2,,,,,,,,,,,,,176,8320
Part_0261,$12.34 ,3,Part,,,10,2,,,,,,,,,,,,,176,8352
Part_0262,$12.52 ,3,Part,,,10,2,,,,,,,,,,,,,176,8384
Part_0263,$5.35 ,3,Part,,,10,2,,,,,,,,,,,,,176,8416
Part_0264,$5.63 ,3,Part,,,10,2,,,,,,,,,,,,,176,8448
Part_0265,$15.00 ,3,Part,,,10,2,,,,,,,,,,,,,176,8480
Part_0266,$6.42 ,3,Part,,,10,2,,,,,,,,,,,,,176,8512
Part_0267,$6.95 ,3,Part,,,10,2,,,,,,,,,,,,,176,8544
Part_0268,$7.99 ,3,Part,,,10,2,,,,,,,,,,,,,176,8576
Part_0269,$6.88 ,3,Part,,,10,2,,,,,,,,,,,,,176,8608
Part_0270,$5.81 ,3,Part,,,10,2,,,,,,,,,,,,,176,8640
Part_0271,$6.38 ,3,Part,,,10,2,,,,,,,,,,,,,176,8672
Part_0272,$7.71 ,3,Part,,,10,2,,,,,,,,,,,,,176,8704
Part_0273,$8.58 ,3,Part,,,10,2,,,,,,,,,,,,,176,8736
Part_0274,$7.04 ,3,Part,,,10,2,,,,,,,,,,,,,176,8768
Part_0275,$6.66 ,3,Part,,,10,2,,,,,,,,,,,,,176,8800
Part_0276,$6.36 ,3,Part,,,10,2,,,,,,,,,,,,,176,8832
Part_0277,$3.55 ,3,Part,,,10,2,,,,,,,,,,,,,176,8864
Part_0278,$4.76 ,3,Part,,,10,2,,,,,,,,,,,,,176,8896
Part_0279,$3.79 ,3,Part,,,10,2,,,,,,,,,,,,,176,8928
Part_0280,$4.42 ,3,Part,,,10,2,,,,,,,,,,,,,176,8960
Part_0281,$5.04 ,3,Part,,,10,2,,,,,,,,,,,,,176,8992
Part_0282,$6.96 ,3,Part,,,10,2,,,,,,,,,,,,,176,9024
Part_0283,$0.44 ,3,Part,,,10,2,,,,,,,,,,,,,176,9056
Part_0284,$7.39 ,3,Part,,,10,2,,,,,,,,,,,,,176,9088
Part_0285,$2.00 ,3,Part,,,10,2,,,,,,,,,,,,,176,9120
Part_0286,$0.46 ,3,Part,,,10,2,,,,,,,,,,,,,176,9152
Part_0287,$3.35 ,3,Part,,,10,2,,,,,,,,,,,,,176,9184
Part_0288,$3.66 ,3,Part,,,10,2,,,,,,,,,,,,,176,9216
Part_0289,$5.15 ,3,Part,,,10,2,,,,,,,,,,,,,176,9248
Part_0290,$0.37 ,3,Part,,,10,2,,,,,,,,,,,,,176,9280
Part_0291,$3.06 ,3,Part,,,10,2,,,,,,,,,,,,,176,9312
Part_0292,$2.44 ,3,Part,,,10,2,,,,,,,,,,,,,176,9344
Part_0293,$1.13 ,3,Part,,,10,2,,,,,,,,,,,,,176,9376
Part_0294,$124.28 ,3,Part,,,10,2,,,,,,,,,,,,,176,9408
Part_0295,$139.67 ,3,Part,,,10,2,,,,,,,,,,,,,176,9440
Part_0296,$122.79 ,3,Part,,,10,2,,,,,,,,,,,,,176,9472
Part_0297,$130.54 ,3,Part,,,10,2,,,,,,,,,,,,,176,9504
Part_0298,$136.87 ,3,Part,,,10,2,,,,,,,,,,,,,176,9536
Part_0299,$155.28 ,3,Part,,,10,2,,,,,,,,,,,,,176,9568
Part_0300,$122.07 ,3,Part,,,10,2,,,,,,,,,,,,,176,9600
Part_0301,$137.78 ,3,Part,,,10,2,,,,,,,,,,,,,176,9632
Part_0302,$108.53 ,3,Part,,,10,2,,,,,,,,,,,,,176,9664
Part_0303,$113.94 ,3,Part,,,10,2,,,,,,,,,,,,,176,9696
Part_0304,$136.55 ,3,Part,,,10,2,,,,,,,,,,,,,176,9728
Part_0305,$121.30 ,3,Part,,,10,2,,,,,,,,,,,,,176,9760
Part_0306,$0.40 ,3,Part,,,10,2,,,,,,,,,,,,,176,9792
Part_0307,$0.50 ,3,Part,,,10,2,,,,,,,,,,,,,176,9824
Part_0308,$0.42 ,3,Part,,,10,2,,,,,,,,,,,,,176,9856
Part_0309,$3.30 ,3,Part,,,10,2,,,,,,,,,,,,,176,9888
Part_0310,$4.11 ,3,Part,,,10,2,,,,,,,,,,,,,176,9920
Part_0311,$4.67 ,3,Part,,,10,2,,,,,,,,,,,,,176,9952
Part_0312,$3.87 ,3,Part,,,10,2,,,,,,,,,,,,,176,9984
Part_0313,$3.15 ,3,Part,,,10,2,,,,,,,,,,,,,176,10016
Part_0314,$4.22 ,3,Part,,,10,2,,,,,,,,,,,,,176,10048
Part_0315,$1.67 ,3,Part,,,10,2,,,,,,,,,,,,,176,10080
Part_0316,$1.73 ,3,Part,,,10,2,,,,,,,,,,,,,176,10112
Part_0317,$1.56 ,3,Part,,,10,2,,,,,,,,,,,,,176,10144
Part_0318,$2.19 ,3,Part,,,10,2,,,,,,,,,,,,,176,10176
Part_0319,$3.09 ,3,Part,,,10,2,,,,,,,,,,,,,176,10208
Part_0320,$3.80 ,3,Part,,,10,2,,,,,,,,,,,,,176,10240
Part_0321,$0.78 ,3,Part,,,10,2,,,,,,,,,,,,,176,10272
Part_0322,$1.17 ,3,Part,,,10,2,,,,,,,,,,,,,176,10304
Part_0323,$0.43 ,3,Part,,,10,2,,,,,,,,,,,,,176,10336
Part_0324,$1.47 ,3,Part,,,10,2,,,,,,,,,,,,,176,10368
Part_0325,$0.42 ,3,Part,,,10,2,,,,,,,,,,,,,176,10400
Part_0326,$0.49 ,3,Part,,,10,2,,,,,,,,,,,,,176,10432
Part_0327,$1.16 ,3,Part,,,10,2,,,,,,,,,,,,,176,10464
Part_0328,$1.02 ,3,Part,,,10,2,,,,,,,,,,,,,176,10496
Part_0329,$1.21 ,3,Part,,,10,2,,,,,,,,,,,,,176,10528
Part_0330,$0.52 ,3,Part,,,10,2,,,,,,,,,,,,,176,10560
Part_0331,$0.40 ,3,Part,,,10,2,,,,,,,,,,,,,176,10592
Part_0332,$0.43 ,3,Part,,,10,2,,,,,,,,,,,,,176,10624
Part_0333,$2.05 ,3,Part,,,10,2,,,,,,,,,,,,,176,10656
Part_0334,$1.16 ,3,Part,,,10,2,,,,,,,,,,,,,176,10688
Part_0335,$1.18 ,3,Part,,,10,2,,,,,,,,,,,,,176,10720
Part_0336,$0.50 ,3,Part,,,10,2,,,,,,,,,,,,,176,10752
Part_0337,$2.24 ,3,Part,,,10,2,,,,,,,,,,,,,176,10784
Part_0338,$2.06 ,3,Part,,,10,2,,,,,,,,,,,,,176,10816
Part_0339,$2.95 ,3,Part,,,10,2,,,,,,,,,,,,,176,10848
Part_0340,$0.46 ,3,Part,,,10,2,,,,,,,,,,,,,176,10880
Part_0341,$0.46 ,3,Part,,,10,2,,,,,,,,,,,,,176,10912
Part_0342,$1.54 ,3,Part,,,10,2,,,,,,,,,,,,,176,10944
Part_0343,$0.48 ,3,Part,,,10,2,,,,,,,,,,,,,176,10976
Part_0344,$0.50 ,3,Part,,,10,2,,,,,,,,,,,,,176,11008
Part_0345,$0.48 ,3,Part,,,10,2,,,,,,,,,,,,,176,11040
Part_0346,$0.82 ,3,Part,,,10,2,,,,,,,,,,,,,176,11072
Part_0347,$0.68 ,3,Part,,,10,2,,,,,,,,,,,,,176,11104
Part_0348,$0.43 ,3,Part,,,10,2,,,,,,,,,,,,,176,11136
Part_0349,$3.86 ,3,Part,,,10,2,,,,,,,,,,,,,176,11168
Part_0350,$0.41 ,3,Part,,,10,2,,,,,,,,,,,,,176,11200
Part_0351,$0.38 ,3,Part,,,10,2,,,,,,,,,,,,,176,11232
Part_0352,$0.84 ,3,Part,,,10,2,,,,,,,,,,,,,176,11264
Part_0353,$0.83 ,3,Part,,,10,2,,,,,,,,,,,,,176,11296
Part_0354,$2.22 ,3,Part,,,10,2,,,,,,,,,,,,,176,11328
Part_0355,$0.40 ,3,Part,,,10,2,,,,,,,,,,,,,176,11360
Part_0356,$1.64 ,3,Part,,,10,2,,,,,,,,,,,,,176,11392
Part_0357,$1.34 ,3,Part,,,10,2,,,,,,,,,,,,,176,11424
Part_0358,$1.36 ,3,Part,,,10,2,,,,,,,,,,,,,176,11456
Part_0359,$1.22 ,3,Part,,,10,2,,,,,,,,,,,,,176,11488
Part_0360,$18.17 ,3,Part,,,10,2,,,,,,,,,,,,,176,11520
Part_0361,$1.99 ,3,Part,,,10,2,,,,,,,,,,,,,176,11552
Part_0362,$1.97 ,3,Part,,,10,2,,,,,,,,,,,,,176,11584
Part_0363,$3.38 ,3,Part,,,10,2,,,,,,,,,,,,,176,11616
Part_0364,$0.35 ,3,Part,,,10,2,,,,,,,,,,,,,176,11648
Part_0365,$2.56 ,3,Part,,,10,2,,,,,,,,,,,,,176,11680
Part_0366,$2.40 ,3,Part,,,10,2,,,,,,,,,,,,,176,11712
Part_0367,$0.66 ,3,Part,,,10,2,,,,,,,,,,,,,176,11744
Part_0368,$0.75 ,3,Part,,,10,2,,,,,,,,,,,,,176,11776
Part_0369,$0.35 ,3,Part,,,10,2,,,,,,,,,,,,,176,11808
Part_0370,$0.37 ,3,Part,,,10,2,,,,,,,,,,,,,176,11840
Part_0371,$0.45 ,3,Part,,,10,2,,,,,,,,,,,,,176,11872
Part_0372,$4.24 ,3,Part,,,10,2,,,,,,,,,,,,,176,11904
Part_0373,$0.48 ,3,Part,,,10,2,,,,,,,,,,,,,176,11936
Part_0374,$1.97 ,3,Part,,,10,2,,,,,,,,,,,,,176,11968
Part_0375,$0.87 ,3,Part,,,10,2,,,,,,,,,,,,,176,12000
Part_0376,$0.79 ,3,Part,,,10,2,,,,,,,,,,,,,176,12032
Part_0377,$0.44 ,3,Part,,,10,2,,,,,,,,,,,,,176,12064
Part_0378,$0.36 ,3,Part,,,10,2,,,,,,,,,,,,,176,12096
Part_0379,$0.52 ,3,Part,,,10,2,,,,,,,,,,,,,176,12128
Part_0380,$0.53 ,3,Part,,,10,2,,,,,,,,,,,,,176,12160
Part_0381,$0.45 ,3,Part,,,10,2,,,,,,,,,,,,,176,12192
Part_0382,$0.50 ,3,Part,,,10,2,,,,,,,,,,,,,176,12224
Part_0383,$0.40 ,3,Part,,,10,2,,,,,,,,,,,,,176,12256
Part_0384,$0.38 ,3,Part,,,10,2,,,,,,,,,,,,,176,12288
Part_0385,$0.37 ,3,Part,,,10,2,,,,,,,,,,,,,176,12320
Part_0386,$0.50 ,3,Part,,,10,2,,,,,,,,,,,,,176,12352
Part_0387,$0.53 ,3,Part,,,10,2,,,,,,,,,,,,,176,12384
Part_0388,$22.35 ,3,Part,,,10,2,,,,,,,,,,,,,176,12416
Part_0389,$19.87 ,3,Part,,,10,2,,,,,,,,,,,,,176,12448
Part_0390,$27.42 ,3,Part,,,10,2,,,,,,,,,,,,,176,12480
Part_0391,$57.60 ,3,Part,,,10,2,,,,,,,,,,,,,176,12512
Part_0392,$2.43 ,3,Part,,,10,2,,,,,,,,,,,,,176,12544
Part_0393,$3.33 ,3,Part,,,10,2,,,,,,,,,,,,,176,12576
Part_0394,$2.69 ,3,Part,,,10,2,,,,,,,,,,,,,176,12608
Part_0395,$3.02 ,3,Part,,,10,2,,,,,,,,,,,,,176,12640
Part_0396,$2.79 ,3,Part,,,10,2,,,,,,,,,,,,,176,12672
Part_0397,$3.73 ,3,Part,,,10,2,,,,,,,,,,,,,176,12704
Part_0398,$3.60 ,3,Part,,,10,2,,,,,,,,,,,,,176,12736
Part_0399,$3.11 ,3,Part,,,10,2,,,,,,,,,,,,,176,12768
Part_0400,$2.79 ,3,Part,,,10,2,,,,,,,,,,,,,176,12800
Part_0401,$2.79 ,3,Part,,,10,2,,,,,,,,,,,,,176,12832
Part_0402,$2.74 ,3,Part,,,10,2,,,,,,,,,,,,,176,12864
Part_0403,$3.07 ,3,Part,,,10,2,,,,,,,,,,,,,176,12896
Part_0404,$3.26 ,3,Part,,,10,2,,,,,,,,,,,,,176,12928
Part_0405,$1.32 ,3,Part,,,10,2,,,,,,,,,,,,,176,12960
Part_0406,$1.49 ,3,Part,,,10,2,,,,,,,,,,,,,176,12992
Part_0407,$2.50 ,3,Part,,,10,2,,,,,,,,,,,,,176,13024
Part_0408,$1.47 ,3,Part,,,10,2,,,,,,,,,,,,,176,13056
Part_0409,$1.27 ,3,Part,,,10,2,,,,,,,,,,,,,176,13088
Part_0410,$1.03 ,3,Part,,,10,2,,,,,,,,,,,,,176,13120
Part_0411,$1.98 ,3,Part,,,10,2,,,,,,,,,,,,,176,13152
Part_0412,$2.33 ,3,Part,,,10,2,,,,,,,,,,,,,176,13184
Part_0413,$4.61 ,3,Part,,,10,2,,,,,,,,,,,,,176,13216
Part_0414,$28.83 ,3,Part,,,10,2,,,,,,,,,,,,,176,13248
Part_0415,$33.59 ,3,Part,,,10,2,,,,,,,,,,,,,176,13280
Part_0416,$38.89 ,3,Part,,,10,2,,,,,,,,,,,,,176,13312
Part_0417,$39.90 ,3,Part,,,10,2,,,,,,,,,,,,,176,13344
Part_0418,$34.71 ,3,Part,,,10,2,,,,,,,,,,,,,176,13376
Part_0419,$36.96 ,3,Part,,,10,2,,,,,,,,,,,,,176,13408
Part_0420,$0.52 ,3,Part,,,10,2,,,,,,,,,,,,,176,13440
Part_0421,$0.75 ,3,Part,,,10,2,,,,,,,,,,,,,176,13472
Part_0422,$0.95 ,3,Part,,,10,2,,,,,,,,,,,,,176,13504
Part_0423,$0.37 ,3,Part,,,10,2,,,,,,,,,,,,,176,13536
Part_0424,$0.43 ,3,Part,,,10,2,,,,,,,,,,,,,176,13568
Part_0425,$5.54 ,3,Part,,,10,2,,,,,,,,,,,,,176,13600
Part_0426,$1.53 ,3,Part,,,10,2,,,,,,,,,,,,,176,13632
Part_0427,$1.39 ,3,Part,,,10,2,,,,,,,,,,,,,176,13664
Part_0428,$1.56 ,3,Part,,,10,2,,,,,,,,,,,,,176,13696
Part_0429,$4.03 ,3,Part,,,10,2,,,,,,,,,,,,,176,13728
Part_0430,$4.51 ,3,Part,,,10,2,,,,,,,,,,,,,176,13760
Part_0431,$4.90 ,3,Part,,,10,2,,,,,,,,,,,,,176,13792
Part_0432,$8.29 ,3,Part,,,10,2,,,,,,,,,,,,,176,13824
Part_0433,$13.81 ,3,Part,,,10,2,,,,,,,,,,,,,176,13856
Part_0434,$1.27 ,3,Part,,,10,2,,,,,,,,,,,,,176,13888
Part_0435,$1.09 ,3,Part,,,10,2,,,,,,,,,,,,,176,13920
Part_0436,$1.62 ,3,Part,,,10,2,,,,,,,,,,,,,176,13952
Part_0437,$1.96 ,3,Part,,,10,2,,,,,,,,,,,,,176,13984
Part_0438,$4.64 ,3,Part,,,10,2,,,,,,,,,,,,,176,14016
Part_0439,$2.55 ,3,Part,,,10,2,,,,,,,,,,,,,176,14048
Part_0440,$8.15 ,3,Part,,,10,2,,,,,,,,,,,,,176,14080
Part_0441,$8.41 ,3,Part,,,10,2,,,,,,,,,,,,,176,14112
Part_0442,$10.81 ,3,Part,,,10,2,,,,,,,,,,,,,176,14144
Part_0443,$7.56 ,3,Part,,,10,2,,,,,,,,,,,,,176,14176
Part_0444,$14.38 ,3,Part,,,10,2,,,,,,,,,,,,,176,14208
Part_0445,$12.48 ,3,Part,,,10,2,,,,,,,,,,,,,176,14240
Part_0446,$15.67 ,3,Part,,,10,2,,,,,,,,,,,,,176,14272
Part_0447,$34.05 ,3,Part,,,10,2,,,,,,,,,,,,,176,14304
Part_0448,$0.45 ,3,Part,,,10,2,,,,,,,,,,,,,176,14336
Part_0449,$0.53 ,3,Part,,,10,2,,,,,,,,,,,,,176,14368
Part_0450,$0.40 ,3,Part,,,10,2,,,,,,,,,,,,,176,14400
Part_0451,$0.38 ,3,Part,,,10,2,,,,,,,,,,,,,176,14432
Part_0452,$0.51 ,3,Part,,,10,2,,,,,,,,,,,,,176,14464
Part_0453,$11.22 ,3,Part,,,10,2,,,,,,,,,,,,,176,14496
Part_0454,$11.24 ,3,Part,,,10,2,,,,,,,,,,,,,176,14528
Part_0455,$10.06 ,3,Part,,,10,2,,,,,,,,,,,,,176,14560
Part_0456,$11.44 ,3,Part,,,10,2,,,,,,,,,,,,,176,14592
Part_0457,$11.19 ,3,Part,,,10,2,,,,,,,,,,,,,176,14624
Part_0458,$2.09 ,3,Part,,,10,2,,,,,,,,,,,,,176,14656
Part_0459,$1.86 ,3,Part,,,10,2,,,,,,,,,,,,,176,14688
Part_0460,$1.56 ,3,Part,,,10,2,,,,,,,,,,,,,176,14720
Part_0461,$1.76 ,3,Part,,,10,2,,,,,,,,,,,,,176,14752
Part_0462,$5.57 ,3,Part,,,10,2,,,,,,,,,,,,,176,14784
Part_0463,$4.94 ,3,Part,,,10,2,,,,,,,,,,,,,176,14816
Part_0464,$5.43 ,3,Part,,,10,2,,,,,,,,,,,,,176,14848
Part_0465,$4.85 ,3,Part,,,10,2,,,,,,,,,,,,,176,14880
Part_0466,$0.35 ,3,Part,,,10,2,,,,,,,,,,,,,176,14912
Part_0467,$0.38 ,3,Part,,,10,2,,,,,,,,,,,,,176,14944
Part_0468,$0.37 ,3,Part,,,10,2,,,,,,,,,,,,,176,14976
Part_0469,$2.87 ,3,Part,,,10,2,,,,,,,,,,,,,176,15008
Part_0470,$3.28 ,3,Part,,,10,2,,,,,,,,,,,,,176,15040
Part_0471,$2.90 ,3,Part,,,10,2,,,,,,,,,,,,,176,15072
Part_0472,$7.67 ,3,Part,,,10,2,,,,,,,,,,,,,176,15104
Part_0473,$5.85 ,3,Part,,,10,2,,,,,,,,,,,,,176,15136
Part_0474,$3.99 ,3,Part,,,10,2,,,,,,,,,,,,,176,15168
Part_0475,$4.95 ,3,Part,,,10,2,,,,,,,,,,,,,176,15200
Part_0476,$6.48 ,3,Part,,,10,2,,,,,,,,,,,,,176,15232
Part_0477,$3.01 ,3,Part,,,10,2,,,,,,,,,,,,,176,15264
Part_0478,$3.32 ,3,Part,,,10,2,,,,,,,,,,,,,176,15296
Part_0479,$3.59 ,3,Part,,,10,2,,,,,,,,,,,,,176,15328
Part_0480,$2.60 ,3,Part,,,10,2,,,,,,,,,,,,,176,15360
Part_0481,$2.73 ,3,Part,,,10,2,,,,,,,,,,,,,176,15392
Part_0482,$2.36 ,3,Part,,,10,2,,,,,,,,,,,,,176,15424
Part_0483,$2.74 ,3,Part,,,10,2,,,,,,,,,,,,,176,15456
Part_0484,$2.78 ,3,Part,,,10,2,,,,,,,,,,,,,176,15488
Part_0485,$3.51 ,3,Part,,,10,2,,,,,,,,,,,,,176,15520
Part_0486,$0.50 ,3,Part,,,10,2,,,,,,,,,,,,,176,15552
Part_0487,$28.19 ,3,Part,,,10,2,,,,,,,,,,,,,176,15584
Part_0488,$21.18 ,3,Part,,,10,2,,,,,,,,,,,,,176,15616
Part_0489,$1.69 ,3,Part,,,10,2,,,,,,,,,,,,,176,15648
Part_0490,$1.77 ,3,Part,,,10,2,,,,,,,,,,,,,176,15680
Part_0491,$1.61 ,3,Part,,,10,2,,,,,,,,,,,,,176,15712
Part_0492,$4.78 ,3,Part,,,10,2,,,,,,,,,,,,,176,15744
Part_0493,$3.05 ,3,Part,,,10,2,,,,,,,,,,,,,176,15776
Part_0494,$2.64 ,3,Part,,,10,2,,,,,,,,,,,,,176,15808
Part_0495,$2.65 ,3,Part,,,10,2,,,,,,,,,,,,,176,15840
Part_0496,$2.78 ,3,Part,,,10,2,,,,,,,,,,,,,176,15872
Part_0497,$2.14 ,3,Part,,,10,2,,,,,,,,,,,,,176,15904
Part_0498,$2.35 ,3,Part,,,10,2,,,,,,,,,,,,,176,15936
Part_0499,$6.93 ,3,Part,,,10,2,,,,,,,,,,,,,176,15968
Part_0500,$6.20 ,3,Part,,,10,2,,,,,,,,,,,,,176,16000
Part_0501,$3.25 ,3,Part,,,10,2,,,,,,,,,,,,,176,16032
Part_0502,$5.73 ,3,Part,,,10,2,,,,,,,,,,,,,176,16064
Part_0503,$0.53 ,3,Part,,,10,2,,,,,,,,,,,,,176,16096
Part_0504,$1.34 ,3,Part,,,10,2,,,,,,,,,,,,,176,16128
Part_0505,$1.42 ,3,Part,,,10,2,,,,,,,,,,,,,176,16160
Part_0506,$2.22 ,3,Part,,,10,2,,,,,,,,,,,,,176,16192
Part_0507,$7.78 ,3,Part,,,10,2,,,,,,,,,,,,,176,16224
Part_0508,$6.27 ,3,Part,,,10,2,,,,,,,,,,,,,176,16256
Part_0509,$8.47 ,3,Part,,,10,2,,,,,,,,,,,,,176,16288
Part_0510,$5.95 ,3,Part,,,10,2,,,,,,,,,,,,,176,16320
Part_0511,$6.91 ,3,Part,,,10,2,,,,,,,,,,,,,176,16352
Part_0512,$11.03 ,3,Part,,,10,2,,,,,,,,,,,,,176,16384
Part_0513,$5.94 ,3,Part,,,10,2,,,,,,,,,,,,,176,16416
Part_0514,$24.49 ,3,Part,,,10,2,,,,,,,,,,,,,176,16448
Part_0515,$20.22 ,3,Part,,,10,2,,,,,,,,,,,,,176,16480
Part_0516,$5.35 ,3,Part,,,10,2,,,,,,,,,,,,,176,16512
Part_0517,$3.41 ,3,Part,,,10,2,,,,,,,,,,,,,176,16544
Part_0518,$3.42 ,3,Part,,,10,2,,,,,,,,,,,,,176,16576
Part_0519,$1.48 ,3,Part,,,10,2,,,,,,,,,,,,,176,16608
Part_0520,$0.36 ,3,Part,,,10,2,,,,,,,,,,,,,176,16640
Part_0521,$0.40 ,3,Part,,,10,2,,,,,,,,,,,,,176,16672
Part_0522,$0.47 ,3,Part,,,10,2,,,,,,,,,,,,,176,16704
Part_0523,$0.39 ,3,Part,,,10,2,,,,,,,,,,,,,176,16736
Part_0524,$1.15 ,3,Part,,,10,2,,,,,,,,,,,,,176,16768
Part_0525,$0.36 ,3,Part,,,10,2,,,,,,,,,,,,,176,16800
Part_0526,$3.66 ,3,Part,,,10,2,,,,,,,,,,,,,176,16832
Part_0527,$4.24 ,3,Part,,,10,2,,,,,,,,,,,,,176,16864
Part_0528,$5.74 ,3,Part,,,10,2,,,,,,,,,,,,,176,16896
Part_0529,$0.38 ,3,Part,,,10,2,,,,,,,,,,,,,176,16928
Part_0530,$0.45 ,3,Part,,,10,2,,,,,,,,,,,,,176,16960
Part_0531,$0.49 ,3,Part,,,10,2,,,,,,,,,,,,,176,16992
Part_0532,$0.53 ,3,Part,,,10,2,,,,,,,,,,,,,176,17024
Part_0533,$0.39 ,3,Part,,,10,2,,,,,,,,,,,,,176,17056
Part_0534,$0.43 ,3,Part,,,10,2,,,,,,,,,,,,,176,17088
Part_0535,$0.45 ,3,Part,,,10,2,,,,,,,,,,,,,176,17120
Part_0536,$0.46 ,3,Part,,,10,2,,,,,,,,,,,,,176,17152
Part_0537,$0.43 ,3,Part,,,10,2,,,,,,,,,,,,,176,17184
Part_0538,$0.50 ,3,Part,,,10,2,,,,,,,,,,,,,176,17216
Part_0539,$0.51 ,3,Part,,,10,2,,,,,,,,,,,,,176,17248
Part_0540,$0.49 ,3,Part,,,10,2,,,,,,,,,,,,,176,17280
Part_0541,$0.48 ,3,Part,,,10,2,,,,,,,,,,,,,176,17312
Part_0542,$0.64 ,3,Part,,,10,2,,,,,,,,,,,,,176,17344
Part_0543,$0.44 ,3,Part,,,10,2,,,,,,,,,,,,,176,17376
Part_0544,$0.51 ,3,Part,,,10,2,,,,,,,,,,,,,176,17408
Part_0545,$0.38 ,3,Part,,,10,2,,,,,,,,,,,,,176,17440
Part_0546,$0.52 ,3,Part,,,10,2,,,,,,,,,,,,,176,17472
Part_0547,$0.52 ,3,Part,,,10,2,,,,,,,,,,,,,176,17504
Part_0548,$0.51 ,3,Part,,,10,2,,,,,,,,,,,,,176,17536
Part_0549,$0.47 ,3,Part,,,10,2,,,,,,,,,,,,,176,17568
Part_0550,$0.40 ,3,Part,,,10,2,,,,,,,,,,,,,176,17600
Part_0551,$0.40 ,3,Part,,,10,2,,,,,,,,,,,,,176,17632
Part_0552,$0.49 ,3,Part,,,10,2,,,,,,,,,,,,,176,17664
Part_0553,$0.48 ,3,Part,,,10,2,,,,,,,,,,,,,176,17696
Part_0554,$0.47 ,3,Part,,,10,2,,,,,,,,,,,,,176,17728
Part_0555,$0.49 ,3,Part,,,10,2,,,,,,,,,,,,,176,17760
Part_0556,$0.39 ,3,Part,,,10,2,,,,,,,,,,,,,176,17792
Part_0557,$0.47 ,3,Part,,,10,2,,,,,,,,,,,,,176,17824
Part_0558,$0.47 ,3,Part,,,10,2,,,,,,,,,,,,,176,17856
Part_0559,$0.37 ,3,Part,,,10,2,,,,,,,,,,,,,176,17888
Part_0560,$0.41 ,3,Part,,,10,2,,,,,,,,,,,,,176,17920
Part_0561,$0.51 ,3,Part,,,10,2,,,,,,,,,,,,,176,17952
Part_0562,$0.48 ,3,Part,,,10,2,,,,,,,,,,,,,176,17984
Part_0563,$0.49 ,3,Part,,,10,2,,,,,,,,,,,,,176,18016
Part_0564,$3.13 ,3,Part,,,10,2,,,,,,,,,,,,,176,18048
Part_0565,$2.38 ,3,Part,,,10,2,,,,,,,,,,,,,176,18080
Part_0566,$0.51 ,3,Part,,,10,2,,,,,,,,,,,,,176,18112
Part_0567,$2.30 ,3,Part,,,10,2,,,,,,,,,,,,,176,18144
Part_0568,$2.32 ,3,Part,,,10,2,,,,,,,,,,,,,176,18176
Part_0569,$2.35 ,3,Part,,,10,2,,,,,,,,,,,,,176,18208
Part_0570,$1.97 ,3,Part,,,10,2,,,,,,,,,,,,,176,18240
Part_0571,$0.38 ,3,Part,,,10,2,,,,,,,,,,,,,176,18272
Part_0572,$0.37 ,3,Part,,,10,2,,,,,,,,,,,,,176,18304
Part_0573,$0.39 ,3,Part,,,10,2,,,,,,,,,,,,,176,18336
Part_0574,$0.52 ,3,Part,,,10,2,,,,,,,,,,,,,176,18368
